procurement_id,cpse_code,material_code,supplier,quantity,unit_price,total_spend,uom,procurement_date,plant
PROC-SYN-7297A3D4,BUS,BUS-SYN-998435,SYNTHETIC_SUPPLIER_RB,49,467.03,22884.47,EACH,2026-02-15,PLANT-2
PROC-SYN-E1E39800,BUS,BUS-SYN-998435,SYNTHETIC_SUPPLIER_UA,55,463.39,25486.45,EACH,2026-04-11,PLANT-2
PROC-SYN-E1D47520,BUS,BUS-SYN-254532,SYNTHETIC_SUPPLIER_VA,12,3524.85,42298.2,EACH,2023-05-10,PLANT-4
PROC-SYN-FF2F7BBB,BUS,BUS-SYN-254532,SYNTHETIC_SUPPLIER_XA,93,3956.73,367975.89,EACH,2021-05-03,PLANT-4
PROC-SYN-C150E58B,BUS,BUS-SYN-254532,SYNTHETIC_SUPPLIER_UB,41,3692.57,151395.37,EACH,2024-10-04,PLANT-4
PROC-SYN-8E120DF3,CPI,CPI-SYN-999308,SYNTHETIC_SUPPLIER_PA,78,1803.21,140650.38,EACH,2023-04-18,PLANT-4
PROC-SYN-DA78BEC0,CPI,CPI-SYN-999308,SYNTHETIC_SUPPLIER_KA,79,1928.99,152390.21,EACH,2024-05-09,PLANT-4
PROC-SYN-C1CF9FAA,CPI,CPI-SYN-999308,SYNTHETIC_SUPPLIER_CB,97,1992.0,193224.0,EACH,2023-10-24,PLANT-4
PROC-SYN-0417736F,CPI,CPI-SYN-575279,SYNTHETIC_SUPPLIER_VB,68,4073.84,277021.12,EACH,2022-08-21,PLANT-1
PROC-SYN-C187574E,CPI,CPI-SYN-575279,SYNTHETIC_SUPPLIER_BB,86,4268.96,367130.56,EACH,2022-01-04,PLANT-1
PROC-SYN-4EDBA8E0,CPI,CPI-SYN-575279,SYNTHETIC_SUPPLIER_RA,7,4315.93,30211.51,EACH,2024-05-09,PLANT-1
PROC-SYN-81768374,CPI,CPI-SYN-307897,SYNTHETIC_SUPPLIER_YA,6,3619.92,21719.52,EACH,2022-06-24,PLANT-3
PROC-SYN-7506C273,BUS,BUS-SYN-374516,SYNTHETIC_SUPPLIER_ZB,44,4074.58,179281.52,EACH,2024-10-17,PLANT-2
PROC-SYN-D38A955D,BUS,BUS-SYN-374516,SYNTHETIC_SUPPLIER_CB,15,3984.57,59768.55,EACH,2021-10-05,PLANT-2
PROC-SYN-39810FDD,NEC,NEC-SYN-238661,SYNTHETIC_SUPPLIER_IA,75,4276.13,320709.75,EACH,2024-04-26,PLANT-5
PROC-SYN-6A881DC6,CPI,CPI-SYN-147457,SYNTHETIC_SUPPLIER_OA,58,4619.78,267947.24,EACH,2023-05-19,PLANT-1
PROC-SYN-954BE06B,CPI,CPI-SYN-147457,SYNTHETIC_SUPPLIER_NB,43,4530.22,194799.46,EACH,2021-01-29,PLANT-1
PROC-SYN-16BF8BFB,GME,GME-SYN-955604,SYNTHETIC_SUPPLIER_YA,46,360.04,16561.84,EACH,2026-09-05,PLANT-1
PROC-SYN-7D9E4C4F,AHM,AHM-SYN-848987,SYNTHETIC_SUPPLIER_WB,69,543.51,37502.19,EACH,2021-09-19,PLANT-1
PROC-SYN-F1E95516,AHM,AHM-SYN-848987,SYNTHETIC_SUPPLIER_YB,97,595.31,57745.07,EACH,2020-02-02,PLANT-1
PROC-SYN-090BAE64,GME,GME-SYN-281708,SYNTHETIC_SUPPLIER_QA,19,1555.71,29558.49,EACH,2020-09-25,PLANT-2
PROC-SYN-9620B51C,CPI,CPI-SYN-631948,SYNTHETIC_SUPPLIER_EA,17,4451.38,75673.46,EACH,2023-09-10,PLANT-1
PROC-SYN-DFF32CCC,NEC,NEC-SYN-907562,SYNTHETIC_SUPPLIER_VB,12,361.87,4342.44,EACH,2022-11-02,PLANT-1
PROC-SYN-0D76F37C,BUS,BUS-SYN-663539,SYNTHETIC_SUPPLIER_GA,34,1753.47,59617.98,EACH,2025-02-18,PLANT-3
PROC-SYN-9E19E954,BUS,BUS-SYN-663539,SYNTHETIC_SUPPLIER_XB,75,1709.58,128218.5,EACH,2026-02-05,PLANT-3
PROC-SYN-C65B07E8,CPI,CPI-SYN-505537,SYNTHETIC_SUPPLIER_QB,68,2126.27,144586.36,EACH,2025-09-08,PLANT-2
PROC-SYN-2D64450D,CPI,CPI-SYN-981336,SYNTHETIC_SUPPLIER_AB,57,4478.49,255273.93,EACH,2025-12-14,PLANT-3
PROC-SYN-6874F639,CPI,CPI-SYN-981336,SYNTHETIC_SUPPLIER_PB,25,4502.31,112557.75,EACH,2024-07-09,PLANT-3
PROC-SYN-8F340113,CPI,CPI-SYN-981336,SYNTHETIC_SUPPLIER_QA,47,3854.7,181170.9,EACH,2025-08-01,PLANT-3
PROC-SYN-399374C8,BUS,BUS-SYN-900149,SYNTHETIC_SUPPLIER_AA,95,4676.86,444301.7,EACH,2020-01-31,PLANT-5
PROC-SYN-50445BDA,BUS,BUS-SYN-900149,SYNTHETIC_SUPPLIER_TB,15,4147.08,62206.2,EACH,2026-09-01,PLANT-5
PROC-SYN-D81C24F0,BUS,BUS-SYN-900149,SYNTHETIC_SUPPLIER_JB,20,4545.83,90916.6,EACH,2024-07-28,PLANT-5
PROC-SYN-0EAC7092,NEC,NEC-SYN-345770,SYNTHETIC_SUPPLIER_AA,22,1187.54,26125.88,EACH,2020-12-14,PLANT-4
PROC-SYN-4A4DDF46,NEC,NEC-SYN-345770,SYNTHETIC_SUPPLIER_ZA,93,1117.88,103962.84,EACH,2020-08-29,PLANT-4
PROC-SYN-3C04E164,AHM,AHM-SYN-949767,SYNTHETIC_SUPPLIER_PA,16,4985.22,79763.52,EACH,2020-09-24,PLANT-3
PROC-SYN-42BDF630,AHM,AHM-SYN-949767,SYNTHETIC_SUPPLIER_LA,36,4358.75,156915.0,EACH,2023-07-31,PLANT-3
PROC-SYN-80B3DC05,AHM,AHM-SYN-949767,SYNTHETIC_SUPPLIER_OA,79,4515.67,356737.93,EACH,2023-03-26,PLANT-3
PROC-SYN-2235557A,BUS,BUS-SYN-388820,SYNTHETIC_SUPPLIER_WB,97,2060.31,199850.07,EACH,2024-11-30,PLANT-2
PROC-SYN-0F7CAACF,BUS,BUS-SYN-388820,SYNTHETIC_SUPPLIER_WA,76,2009.69,152736.44,EACH,2024-11-02,PLANT-2
PROC-SYN-571A0AD5,BUS,BUS-SYN-388820,SYNTHETIC_SUPPLIER_WA,89,2091.5,186143.5,EACH,2024-12-29,PLANT-2
PROC-SYN-A9824DD4,GME,GME-SYN-781516,SYNTHETIC_SUPPLIER_JA,33,423.33,13969.89,EACH,2024-11-30,PLANT-5
PROC-SYN-59BD7D28,BUS,BUS-SYN-292461,SYNTHETIC_SUPPLIER_UB,100,3303.62,330362.0,EACH,2022-11-17,PLANT-4
PROC-SYN-CF16F037,BUS,BUS-SYN-292461,SYNTHETIC_SUPPLIER_UA,31,3009.27,93287.37,EACH,2023-06-13,PLANT-4
PROC-SYN-EE4F233A,BUS,BUS-SYN-292461,SYNTHETIC_SUPPLIER_AA,12,3258.42,39101.04,EACH,2023-06-21,PLANT-4
PROC-SYN-A0312B26,CPI,CPI-SYN-496077,SYNTHETIC_SUPPLIER_VA,11,1537.57,16913.27,EACH,2022-09-28,PLANT-1
PROC-SYN-918E393D,CPI,CPI-SYN-496077,SYNTHETIC_SUPPLIER_ZA,69,1773.14,122346.66,EACH,2025-07-23,PLANT-1
PROC-SYN-D4231916,NEC,NEC-SYN-210592,SYNTHETIC_SUPPLIER_BB,97,1266.63,122863.11,EACH,2024-04-19,PLANT-4
PROC-SYN-51E9DA06,BUS,BUS-SYN-761732,SYNTHETIC_SUPPLIER_HB,67,1281.9,85887.3,EACH,2020-07-26,PLANT-2
PROC-SYN-910CD5FB,BUS,BUS-SYN-761732,SYNTHETIC_SUPPLIER_JA,17,1500.35,25505.95,EACH,2023-09-28,PLANT-2
PROC-SYN-B2B88BE4,BUS,BUS-SYN-761732,SYNTHETIC_SUPPLIER_PA,38,1502.14,57081.32,EACH,2021-10-16,PLANT-2
PROC-SYN-AFCB9AF5,BUS,BUS-SYN-563348,SYNTHETIC_SUPPLIER_IB,70,545.22,38165.4,EACH,2024-05-21,PLANT-4
PROC-SYN-7233A676,BUS,BUS-SYN-563348,SYNTHETIC_SUPPLIER_GA,49,461.37,22607.13,EACH,2025-04-12,PLANT-4
PROC-SYN-BC5D9B13,BUS,BUS-SYN-563348,SYNTHETIC_SUPPLIER_TB,83,547.06,45405.98,EACH,2023-08-11,PLANT-4
PROC-SYN-1B0B4CAF,NEC,NEC-SYN-204271,SYNTHETIC_SUPPLIER_BA,5,3573.41,17867.05,EACH,2023-11-27,PLANT-3
PROC-SYN-2EB3EC45,NEC,NEC-SYN-204271,SYNTHETIC_SUPPLIER_EA,2,3677.1,7354.2,EACH,2024-02-06,PLANT-3
PROC-SYN-F4E7601E,NEC,NEC-SYN-204271,SYNTHETIC_SUPPLIER_JA,11,4246.19,46708.09,EACH,2026-06-14,PLANT-3
PROC-SYN-A12E6A87,CPI,CPI-SYN-431727,SYNTHETIC_SUPPLIER_KA,72,2909.96,209517.12,EACH,2025-02-01,PLANT-4
PROC-SYN-23F5A31C,NEC,NEC-SYN-461940,SYNTHETIC_SUPPLIER_CB,37,2162.77,80022.49,EACH,2024-07-03,PLANT-5
PROC-SYN-92D9E641,NEC,NEC-SYN-461940,SYNTHETIC_SUPPLIER_UB,28,2182.85,61119.8,EACH,2024-03-20,PLANT-5
PROC-SYN-BF456863,NEC,NEC-SYN-180418,SYNTHETIC_SUPPLIER_EA,82,1172.09,96111.38,EACH,2026-05-14,PLANT-2
PROC-SYN-D234E164,NEC,NEC-SYN-180418,SYNTHETIC_SUPPLIER_UB,14,1212.32,16972.48,EACH,2023-08-31,PLANT-2
PROC-SYN-8D29DA4A,NEC,NEC-SYN-484880,SYNTHETIC_SUPPLIER_HA,41,561.11,23005.51,EACH,2024-06-28,PLANT-2
PROC-SYN-ACE2708E,NEC,NEC-SYN-484880,SYNTHETIC_SUPPLIER_TB,31,491.82,15246.42,EACH,2022-03-05,PLANT-2
PROC-SYN-422DC679,NEC,NEC-SYN-484880,SYNTHETIC_SUPPLIER_LA,36,576.26,20745.36,EACH,2026-05-24,PLANT-2
PROC-SYN-C334EE3A,BUS,BUS-SYN-541508,SYNTHETIC_SUPPLIER_RA,65,4372.74,284228.1,EACH,2021-01-02,PLANT-3
PROC-SYN-C94A4868,BUS,BUS-SYN-541508,SYNTHETIC_SUPPLIER_FB,53,4230.38,224210.14,EACH,2025-08-11,PLANT-3
PROC-SYN-1EE56B51,AHM,AHM-SYN-609533,SYNTHETIC_SUPPLIER_SA,13,2727.79,35461.27,EACH,2022-10-20,PLANT-1
PROC-SYN-2AE52734,AHM,AHM-SYN-609533,SYNTHETIC_SUPPLIER_EA,52,2507.07,130367.64,EACH,2020-12-30,PLANT-1
PROC-SYN-F7095E9D,AHM,AHM-SYN-609533,SYNTHETIC_SUPPLIER_AA,32,2452.04,78465.28,EACH,2020-09-30,PLANT-1
PROC-SYN-E2472092,BUS,BUS-SYN-689822,SYNTHETIC_SUPPLIER_FA,85,2315.69,196833.65,EACH,2022-09-25,PLANT-4
PROC-SYN-8773AA1E,CPI,CPI-SYN-865263,SYNTHETIC_SUPPLIER_YA,59,1687.44,99558.96,EACH,2023-02-15,PLANT-4
PROC-SYN-488D50EF,CPI,CPI-SYN-865263,SYNTHETIC_SUPPLIER_ZA,92,1715.24,157802.08,EACH,2022-06-20,PLANT-4
PROC-SYN-CBA1A4FA,CPI,CPI-SYN-865263,SYNTHETIC_SUPPLIER_TB,25,1722.1,43052.5,EACH,2025-12-31,PLANT-4
PROC-SYN-AE22FC09,BUS,BUS-SYN-238599,SYNTHETIC_SUPPLIER_SA,95,986.62,93728.9,EACH,2026-06-09,PLANT-2
PROC-SYN-D61E40CD,BUS,BUS-SYN-238599,SYNTHETIC_SUPPLIER_YA,78,1005.93,78462.54,EACH,2021-01-22,PLANT-2
PROC-SYN-A72D468F,NEC,NEC-SYN-215485,SYNTHETIC_SUPPLIER_YA,87,3491.83,303789.21,EACH,2020-01-30,PLANT-2
PROC-SYN-B800D060,NEC,NEC-SYN-215485,SYNTHETIC_SUPPLIER_YB,91,3225.14,293487.74,EACH,2023-01-31,PLANT-2
PROC-SYN-BC5BA072,BUS,BUS-SYN-409012,SYNTHETIC_SUPPLIER_YB,12,1209.55,14514.6,EACH,2022-02-19,PLANT-4
PROC-SYN-04D355F6,GME,GME-SYN-857656,SYNTHETIC_SUPPLIER_PA,54,4489.41,242428.14,EACH,2021-08-27,PLANT-3
PROC-SYN-80648131,GME,GME-SYN-857656,SYNTHETIC_SUPPLIER_OB,74,3800.65,281248.1,EACH,2025-12-22,PLANT-3
PROC-SYN-B70B2C4E,GME,GME-SYN-857656,SYNTHETIC_SUPPLIER_KA,13,4182.04,54366.52,EACH,2023-04-23,PLANT-3
PROC-SYN-93980C28,BUS,BUS-SYN-304189,SYNTHETIC_SUPPLIER_YA,28,1883.4,52735.2,EACH,2021-08-06,PLANT-3
PROC-SYN-B1893F9E,BUS,BUS-SYN-881931,SYNTHETIC_SUPPLIER_HA,41,4446.24,182295.84,EACH,2021-08-30,PLANT-2
PROC-SYN-7DE2EF77,BUS,BUS-SYN-881931,SYNTHETIC_SUPPLIER_JB,97,3962.86,384397.42,EACH,2023-09-10,PLANT-2
PROC-SYN-78B2E75B,BUS,BUS-SYN-881931,SYNTHETIC_SUPPLIER_CA,70,4096.49,286754.3,EACH,2022-07-16,PLANT-2
PROC-SYN-82542565,AHM,AHM-SYN-193992,SYNTHETIC_SUPPLIER_CB,60,1760.61,105636.6,EACH,2026-06-20,PLANT-1
PROC-SYN-7A729488,AHM,AHM-SYN-193992,SYNTHETIC_SUPPLIER_WB,87,1630.9,141888.3,EACH,2024-06-13,PLANT-1
PROC-SYN-F17D1EBE,NEC,NEC-SYN-260825,SYNTHETIC_SUPPLIER_LB,96,4641.72,445605.12,EACH,2025-11-22,PLANT-3
PROC-SYN-25B67D8D,NEC,NEC-SYN-260825,SYNTHETIC_SUPPLIER_DA,85,4361.31,370711.35,EACH,2021-06-10,PLANT-3
PROC-SYN-17474B77,NEC,NEC-SYN-260825,SYNTHETIC_SUPPLIER_IA,93,4400.82,409276.26,EACH,2026-07-12,PLANT-3
PROC-SYN-1C1C2D28,AHM,AHM-SYN-289401,SYNTHETIC_SUPPLIER_DB,52,353.09,18360.68,EACH,2020-05-07,PLANT-1
PROC-SYN-A7079575,AHM,AHM-SYN-289401,SYNTHETIC_SUPPLIER_FB,81,376.74,30515.94,EACH,2024-10-29,PLANT-1
PROC-SYN-C8668C8D,BUS,BUS-SYN-842479,SYNTHETIC_SUPPLIER_CA,62,3023.14,187434.68,EACH,2025-07-13,PLANT-5
PROC-SYN-412E53A7,BUS,BUS-SYN-842479,SYNTHETIC_SUPPLIER_CB,58,2780.19,161251.02,EACH,2026-03-01,PLANT-5
PROC-SYN-B70FA86C,BUS,BUS-SYN-842479,SYNTHETIC_SUPPLIER_UA,19,3127.41,59420.79,EACH,2020-01-28,PLANT-5
PROC-SYN-8EA2CE19,BUS,BUS-SYN-517654,SYNTHETIC_SUPPLIER_XA,42,2620.26,110050.92,EACH,2020-05-24,PLANT-1
PROC-SYN-F164368A,BUS,BUS-SYN-517654,SYNTHETIC_SUPPLIER_XB,35,2431.33,85096.55,EACH,2024-02-06,PLANT-1
PROC-SYN-741A6C28,BUS,BUS-SYN-517654,SYNTHETIC_SUPPLIER_GA,91,2750.8,250322.8,EACH,2020-07-06,PLANT-1
PROC-SYN-50255DA0,CPI,CPI-SYN-183641,SYNTHETIC_SUPPLIER_PA,62,3508.54,217529.48,EACH,2022-07-10,PLANT-5
PROC-SYN-55A8E33C,CPI,CPI-SYN-183641,SYNTHETIC_SUPPLIER_VB,85,3287.33,279423.05,EACH,2023-12-16,PLANT-5
PROC-SYN-19A8794C,CPI,CPI-SYN-183641,SYNTHETIC_SUPPLIER_BA,76,3392.78,257851.28,EACH,2023-10-30,PLANT-5
PROC-SYN-24CE1B1D,GME,GME-SYN-388840,SYNTHETIC_SUPPLIER_NA,46,2985.55,137335.3,EACH,2025-11-27,PLANT-2
PROC-SYN-C71A8F0B,AHM,AHM-SYN-418395,SYNTHETIC_SUPPLIER_NA,62,4172.9,258719.8,EACH,2022-09-02,PLANT-4
PROC-SYN-4826FB13,NEC,NEC-SYN-808502,SYNTHETIC_SUPPLIER_EB,83,980.43,81375.69,EACH,2020-11-18,PLANT-2
PROC-SYN-10139530,BUS,BUS-SYN-599288,SYNTHETIC_SUPPLIER_IA,28,2613.72,73184.16,EACH,2021-07-03,PLANT-4
PROC-SYN-EF912631,CPI,CPI-SYN-637966,SYNTHETIC_SUPPLIER_KA,73,1355.98,98986.54,EACH,2025-07-16,PLANT-1
PROC-SYN-5CF6D836,CPI,CPI-SYN-637966,SYNTHETIC_SUPPLIER_JB,1,1338.11,1338.11,EACH,2020-04-20,PLANT-1
PROC-SYN-1B8009F5,BUS,BUS-SYN-940534,SYNTHETIC_SUPPLIER_CA,2,1651.84,3303.68,EACH,2021-03-19,PLANT-1
PROC-SYN-A77E0D37,BUS,BUS-SYN-940534,SYNTHETIC_SUPPLIER_FA,32,1916.21,61318.72,EACH,2023-10-11,PLANT-1
PROC-SYN-3F90C9A3,BUS,BUS-SYN-940534,SYNTHETIC_SUPPLIER_WA,19,1696.39,32231.41,EACH,2024-05-09,PLANT-1
PROC-SYN-E07DB3BB,AHM,AHM-SYN-133842,SYNTHETIC_SUPPLIER_WA,61,588.76,35914.36,EACH,2022-04-08,PLANT-3
PROC-SYN-5365D8A0,AHM,AHM-SYN-156620,SYNTHETIC_SUPPLIER_VB,54,1777.37,95977.98,EACH,2025-10-03,PLANT-3
PROC-SYN-02EB8B83,AHM,AHM-SYN-156620,SYNTHETIC_SUPPLIER_BA,20,2037.0,40740.0,EACH,2020-01-20,PLANT-3
PROC-SYN-1734FF55,AHM,AHM-SYN-156620,SYNTHETIC_SUPPLIER_WA,77,2105.27,162105.79,EACH,2025-12-08,PLANT-3
PROC-SYN-3CFC098E,BUS,BUS-SYN-791982,SYNTHETIC_SUPPLIER_IA,76,4538.66,344938.16,EACH,2025-08-03,PLANT-4
PROC-SYN-DCEA907D,BUS,BUS-SYN-791982,SYNTHETIC_SUPPLIER_KB,58,5298.49,307312.42,EACH,2026-03-28,PLANT-4
PROC-SYN-149FED28,AHM,AHM-SYN-708059,SYNTHETIC_SUPPLIER_CB,99,2657.53,263095.47,EACH,2025-01-17,PLANT-3
PROC-SYN-A26B88DE,BUS,BUS-SYN-250152,SYNTHETIC_SUPPLIER_MB,68,391.58,26627.44,EACH,2026-01-11,PLANT-1
PROC-SYN-CE3703AA,BUS,BUS-SYN-250152,SYNTHETIC_SUPPLIER_ZA,4,434.35,1737.4,EACH,2021-08-28,PLANT-1
PROC-SYN-D7543901,BUS,BUS-SYN-250152,SYNTHETIC_SUPPLIER_ZA,96,454.68,43649.28,EACH,2024-10-03,PLANT-1
PROC-SYN-028EDDB7,BUS,BUS-SYN-409767,SYNTHETIC_SUPPLIER_KB,11,4650.17,51151.87,EACH,2020-08-20,PLANT-1
PROC-SYN-FC44967D,BUS,BUS-SYN-409767,SYNTHETIC_SUPPLIER_WA,36,4364.94,157137.84,EACH,2023-11-05,PLANT-1
PROC-SYN-7B9D88F3,BUS,BUS-SYN-409767,SYNTHETIC_SUPPLIER_XA,89,4417.65,393170.85,EACH,2025-12-26,PLANT-1
PROC-SYN-E4343EAE,BUS,BUS-SYN-326088,SYNTHETIC_SUPPLIER_NA,19,594.44,11294.36,EACH,2024-07-13,PLANT-5
PROC-SYN-C69E2D63,GME,GME-SYN-364266,SYNTHETIC_SUPPLIER_ZB,86,4293.5,369241.0,EACH,2025-05-09,PLANT-4
PROC-SYN-8C881695,GME,GME-SYN-364266,SYNTHETIC_SUPPLIER_BB,24,4339.13,104139.12,EACH,2025-12-06,PLANT-4
PROC-SYN-72846D1A,GME,GME-SYN-364266,SYNTHETIC_SUPPLIER_FA,89,3958.07,352268.23,EACH,2025-09-09,PLANT-4
PROC-SYN-4997D539,BUS,BUS-SYN-556633,SYNTHETIC_SUPPLIER_JA,66,2215.56,146226.96,EACH,2022-01-05,PLANT-3
PROC-SYN-6B157C8D,BUS,BUS-SYN-556633,SYNTHETIC_SUPPLIER_LB,10,2469.4,24694.0,EACH,2025-03-01,PLANT-3
PROC-SYN-47F53B4B,BUS,BUS-SYN-556633,SYNTHETIC_SUPPLIER_AA,53,2384.49,126377.97,EACH,2024-11-24,PLANT-3
PROC-SYN-3B3C0A1B,CPI,CPI-SYN-287700,SYNTHETIC_SUPPLIER_TB,97,2081.76,201930.72,EACH,2020-08-05,PLANT-1
PROC-SYN-69EEAEE7,NEC,NEC-SYN-429500,SYNTHETIC_SUPPLIER_JA,1,61.96,61.96,EACH,2024-11-19,PLANT-1
PROC-SYN-8C828A85,NEC,NEC-SYN-429500,SYNTHETIC_SUPPLIER_BA,77,61.4,4727.8,EACH,2024-06-10,PLANT-1
PROC-SYN-B39F8D47,CPI,CPI-SYN-598293,SYNTHETIC_SUPPLIER_NA,71,2461.52,174767.92,EACH,2022-08-08,PLANT-2
PROC-SYN-D341D6FD,CPI,CPI-SYN-598293,SYNTHETIC_SUPPLIER_CA,66,2339.13,154382.58,EACH,2026-01-13,PLANT-2
PROC-SYN-1E5CB54C,CPI,CPI-SYN-364843,SYNTHETIC_SUPPLIER_QA,65,4711.97,306278.05,EACH,2024-05-15,PLANT-3
PROC-SYN-9D56260B,NEC,NEC-SYN-347656,SYNTHETIC_SUPPLIER_QA,100,2640.15,264015.0,EACH,2024-08-13,PLANT-2
PROC-SYN-6A6B830C,NEC,NEC-SYN-347656,SYNTHETIC_SUPPLIER_PA,24,2731.62,65558.88,EACH,2024-11-13,PLANT-2
PROC-SYN-A448F6F6,GME,GME-SYN-702597,SYNTHETIC_SUPPLIER_AB,64,1333.31,85331.84,EACH,2020-01-28,PLANT-5
PROC-SYN-1A2705CF,GME,GME-SYN-702597,SYNTHETIC_SUPPLIER_TB,32,1375.61,44019.52,EACH,2021-04-24,PLANT-5
PROC-SYN-6EA929F2,GME,GME-SYN-702597,SYNTHETIC_SUPPLIER_PA,51,1445.45,73717.95,EACH,2022-06-23,PLANT-5
PROC-SYN-F606A3C1,CPI,CPI-SYN-526962,SYNTHETIC_SUPPLIER_LA,54,731.32,39491.28,EACH,2022-09-03,PLANT-2
PROC-SYN-120B501A,CPI,CPI-SYN-526962,SYNTHETIC_SUPPLIER_YB,8,714.57,5716.56,EACH,2022-01-09,PLANT-2
PROC-SYN-B0E4665C,CPI,CPI-SYN-526962,SYNTHETIC_SUPPLIER_VA,29,696.3,20192.7,EACH,2021-01-20,PLANT-2
PROC-SYN-116961BD,GME,GME-SYN-815153,SYNTHETIC_SUPPLIER_HB,100,3370.05,337005.0,EACH,2020-10-13,PLANT-4
PROC-SYN-88A65A3B,AHM,AHM-SYN-934197,SYNTHETIC_SUPPLIER_VB,10,2494.18,24941.8,EACH,2020-11-15,PLANT-4
PROC-SYN-7641457B,AHM,AHM-SYN-934197,SYNTHETIC_SUPPLIER_GA,7,2382.61,16678.27,EACH,2024-08-13,PLANT-4
PROC-SYN-BC70F64A,BUS,BUS-SYN-372022,SYNTHETIC_SUPPLIER_ZA,43,2833.96,121860.28,EACH,2023-10-13,PLANT-3
PROC-SYN-018DD3F0,BUS,BUS-SYN-372022,SYNTHETIC_SUPPLIER_LA,16,3074.5,49192.0,EACH,2024-09-19,PLANT-3
PROC-SYN-A867C900,BUS,BUS-SYN-372022,SYNTHETIC_SUPPLIER_VB,79,2929.26,231411.54,EACH,2025-04-12,PLANT-3
PROC-SYN-76EC6889,BUS,BUS-SYN-517848,SYNTHETIC_SUPPLIER_CB,41,939.25,38509.25,EACH,2024-11-12,PLANT-1
PROC-SYN-8D415D85,BUS,BUS-SYN-517848,SYNTHETIC_SUPPLIER_WB,93,1011.08,94030.44,EACH,2025-03-10,PLANT-1
PROC-SYN-96BBDB1A,AHM,AHM-SYN-355790,SYNTHETIC_SUPPLIER_WB,5,3852.64,19263.2,EACH,2024-12-28,PLANT-5
PROC-SYN-FE392F01,AHM,AHM-SYN-355790,SYNTHETIC_SUPPLIER_EB,94,3382.14,317921.16,EACH,2021-01-25,PLANT-5
PROC-SYN-4B99D810,AHM,AHM-SYN-355790,SYNTHETIC_SUPPLIER_NA,17,3734.09,63479.53,EACH,2021-05-22,PLANT-5
PROC-SYN-AE423FC7,BUS,BUS-SYN-388660,SYNTHETIC_SUPPLIER_MB,18,4628.2,83307.6,EACH,2023-05-23,PLANT-5
PROC-SYN-8A7771AE,GME,GME-SYN-923982,SYNTHETIC_SUPPLIER_QA,50,4784.82,239241.0,EACH,2021-08-06,PLANT-2
PROC-SYN-D2A6FA91,GME,GME-SYN-923982,SYNTHETIC_SUPPLIER_NB,29,4581.32,132858.28,EACH,2024-06-15,PLANT-2
PROC-SYN-CE7BA4E0,NEC,NEC-SYN-298020,SYNTHETIC_SUPPLIER_SB,63,1494.53,94155.39,EACH,2024-12-27,PLANT-2
PROC-SYN-CDCEE21A,AHM,AHM-SYN-247031,SYNTHETIC_SUPPLIER_YB,48,842.46,40438.08,EACH,2024-02-11,PLANT-4
PROC-SYN-FC1663EC,CPI,CPI-SYN-870651,SYNTHETIC_SUPPLIER_WB,9,3070.44,27633.96,EACH,2021-07-24,PLANT-2
PROC-SYN-CE3196F1,BUS,BUS-SYN-879286,SYNTHETIC_SUPPLIER_VA,77,3875.68,298427.36,EACH,2024-04-29,PLANT-1
PROC-SYN-779064F9,BUS,BUS-SYN-879286,SYNTHETIC_SUPPLIER_SB,85,3372.82,286689.7,EACH,2025-11-04,PLANT-1
PROC-SYN-4873BE9D,BUS,BUS-SYN-879286,SYNTHETIC_SUPPLIER_TB,60,3561.12,213667.2,EACH,2020-02-29,PLANT-1
PROC-SYN-8642B166,BUS,BUS-SYN-296868,SYNTHETIC_SUPPLIER_KA,41,3423.24,140352.84,EACH,2020-10-29,PLANT-5
PROC-SYN-D0F2A260,BUS,BUS-SYN-296868,SYNTHETIC_SUPPLIER_BA,37,3333.1,123324.7,EACH,2025-06-13,PLANT-5
PROC-SYN-2062FFB6,BUS,BUS-SYN-296868,SYNTHETIC_SUPPLIER_BB,50,3250.88,162544.0,EACH,2023-07-03,PLANT-5
PROC-SYN-0680BEF8,GME,GME-SYN-520345,SYNTHETIC_SUPPLIER_LA,45,4277.26,192476.7,EACH,2020-09-01,PLANT-3
PROC-SYN-965B7629,GME,GME-SYN-769054,SYNTHETIC_SUPPLIER_WB,52,1220.13,63446.76,EACH,2023-12-12,PLANT-1
PROC-SYN-EF802A02,AHM,AHM-SYN-954886,SYNTHETIC_SUPPLIER_LA,4,1695.7,6782.8,EACH,2020-05-04,PLANT-4
PROC-SYN-5B47D45D,AHM,AHM-SYN-954886,SYNTHETIC_SUPPLIER_ZA,87,1851.31,161063.97,EACH,2020-07-31,PLANT-4
PROC-SYN-23E565C7,CPI,CPI-SYN-891434,SYNTHETIC_SUPPLIER_LB,2,4818.02,9636.04,EACH,2020-04-03,PLANT-2
PROC-SYN-C0B69C61,GME,GME-SYN-742978,SYNTHETIC_SUPPLIER_VB,48,2029.83,97431.84,EACH,2020-09-16,PLANT-3
PROC-SYN-2AA46292,NEC,NEC-SYN-900611,SYNTHETIC_SUPPLIER_YB,6,4271.12,25626.72,EACH,2020-07-29,PLANT-2
PROC-SYN-A3B5F3D3,NEC,NEC-SYN-963760,SYNTHETIC_SUPPLIER_JB,85,2206.7,187569.5,EACH,2023-03-09,PLANT-4
PROC-SYN-8BF7E116,NEC,NEC-SYN-963760,SYNTHETIC_SUPPLIER_IB,23,2161.7,49719.1,EACH,2020-11-10,PLANT-4
